InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
C631672,10028,TOYS ITEM 28,-10,2024-05-27 11:00:00,46.04,104221,Netherlands,-460.4
C598687,10089,GIFTS ITEM 89,-13,2024-05-27 13:00:00,103.36,103169,United Kingdom,-1343.68
C590800,10062,TOYS ITEM 62,-13,2024-05-27 15:00:00,66.06,102908,Spain,-858.78
C590800,10046,HOME DECOR ITEM 46,-3,2024-05-27 15:00:00,57.74,102908,Spain,-173.22
C559133,10107,TOYS ITEM 107,-6,2024-05-28 17:00:00,58.69,101896,United Kingdom,-352.14
C559133,10067,KITCHENWARE ITEM 67,-10,2024-05-28 17:00:00,36.0,101896,United Kingdom,-360.0
C636737,10069,GIFTS ITEM 69,-5,2024-05-28 18:00:00,27.5,104365,Portugal,-137.5
C636737,10014,TOYS ITEM 14,-14,2024-05-28 18:00:00,9.02,104365,Portugal,-126.28
C636737,10058,TOYS ITEM 58,-10,2024-05-28 18:00:00,38.5,104365,Portugal,-385.0
C504393,10088,GIFTS ITEM 88,-4,2024-05-29 08:00:00,38.28,100133,United Kingdom,-153.12
C563124,10034,BAGS ITEM 34,-8,2024-05-29 11:00:00,35.13,102024,Australia,-281.04
C519524,10086,LIGHTING ITEM 86,-3,2024-05-29 12:00:00,9.12,100625,United Kingdom,-27.36
C519524,10065,HOME DECOR ITEM 65,-8,2024-05-29 12:00:00,18.38,100625,United Kingdom,-147.04
C519524,10002,GIFTS ITEM 2,-5,2024-05-29 12:00:00,76.0,100625,United Kingdom,-380.0
C613998,10023,STATIONERY ITEM 23,-12,2024-05-29 16:00:00,12.4,103660,United Kingdom,-148.8
C605066,10060,STATIONERY ITEM 60,-11,2024-05-29 17:00:00,2.06,103382,United Kingdom,-22.66
C569623,10097,SEASONAL ITEM 97,-9,2024-05-29 17:00:00,41.17,102228,Germany,-370.53000000000003
C605066,10022,STATIONERY ITEM 22,-3,2024-05-29 17:00:00,52.19,103382,United Kingdom,-156.57
C569623,10019,TOYS ITEM 19,-12,2024-05-29 17:00:00,13.85,102228,Germany,-166.2
C605066,10113,BAGS ITEM 113,-9,2024-05-29 17:00:00,18.59,103382,United Kingdom,-167.31
C611231,10097,SEASONAL ITEM 97,-6,2024-05-29 17:00:00,41.17,103566,United Kingdom,-247.02
C611231,10069,GIFTS ITEM 69,-7,2024-05-29 17:00:00,27.5,103566,United Kingdom,-192.5
C605066,10109,STATIONERY ITEM 109,-12,2024-05-29 17:00:00,108.65,103382,United Kingdom,-1303.8000000000002
C605066,10092,TOYS ITEM 92,0,2024-05-29 17:00:00,55.51,103382,United Kingdom,0.0
C642012,10033,LIGHTING ITEM 33,-1,2024-05-29 19:00:00,52.34,104530,United Kingdom,-52.34
C642012,10059,SEASONAL ITEM 59,-14,2024-05-29 19:00:00,95.03,104530,United Kingdom,-1330.42
C642012,10041,KITCHENWARE ITEM 41,-5,2024-05-29 19:00:00,43.3,104530,United Kingdom,-216.5
C558768,10056,BAGS ITEM 56,-8,2024-05-30 08:00:00,78.26,101882,France,-626.08
C558768,10116,SEASONAL ITEM 116,-14,2024-05-30 08:00:00,88.87,101882,France,-1244.18
C558768,10016,KITCHENWARE ITEM 16,-7,2024-05-30 08:00:00,50.53,101882,France,-353.71000000000004
C558768,10047,HOME DECOR ITEM 47,-12,2024-05-30 08:00:00,65.32,101882,France,-783.8399999999999
C558768,10042,BAGS ITEM 42,-2,2024-05-30 08:00:00,39.61,101882,France,-79.22
C646189,10057,GIFTS ITEM 57,-13,2024-05-30 09:00:00,9.82,104653,Spain,-127.66
C646189,10093,HOME DECOR ITEM 93,-12,2024-05-30 09:00:00,80.77,104653,Spain,-969.24
C646189,10061,TOYS ITEM 61,-3,2024-05-30 09:00:00,43.8,104653,Spain,-131.39999999999998
C646189,10029,SEASONAL ITEM 29,-10,2024-05-30 09:00:00,13.81,104653,Spain,-138.1
C585786,10057,GIFTS ITEM 57,-6,2024-05-30 13:00:00,9.82,102741,United Kingdom,-58.92
C585786,10066,HOME DECOR ITEM 66,-5,2024-05-30 13:00:00,12.74,102741,United Kingdom,-63.7
C523992,10108,SEASONAL ITEM 108,-7,2024-05-30 13:00:00,32.43,100785,United Kingdom,-227.01
C523992,10023,STATIONERY ITEM 23,-5,2024-05-30 13:00:00,12.4,100785,United Kingdom,-62.0
C523992,10051,SEASONAL ITEM 51,-9,2024-05-30 13:00:00,92.03,100785,United Kingdom,-828.27
C542455,10010,STATIONERY ITEM 10,-13,2024-05-30 14:00:00,43.75,101354,United Kingdom,-568.75
C542455,10106,GIFTS ITEM 106,-1,2024-05-30 14:00:00,42.04,101354,United Kingdom,-42.04
C510695,10053,TOYS ITEM 53,-13,2024-05-30 18:00:00,105.31,100341,Spain,-1369.03
C510695,10058,TOYS ITEM 58,-2,2024-05-30 18:00:00,38.5,100341,Spain,-77.0
C510695,10033,LIGHTING ITEM 33,-7,2024-05-30 18:00:00,52.34,100341,Spain,-366.38
C510695,10027,TOYS ITEM 27,-7,2024-05-30 18:00:00,45.04,100341,Spain,-315.28
C620456,10014,TOYS ITEM 14,-13,2024-05-30 18:00:00,9.02,103866,Ireland,-117.25999999999999
C620456,10078,GIFTS ITEM 78,-3,2024-05-30 18:00:00,48.18,103866,Ireland,-144.54
C620456,10061,TOYS ITEM 61,-2,2024-05-30 18:00:00,43.8,103866,Ireland,-87.6
C620456,10071,KITCHENWARE ITEM 71,-12,2024-05-30 18:00:00,51.33,103866,Ireland,-615.96
C608676,10024,GIFTS ITEM 24,-12,2024-05-31 10:00:00,80.63,103498,United Kingdom,-967.56
C608676,10108,SEASONAL ITEM 108,-2,2024-05-31 10:00:00,32.43,103498,United Kingdom,-64.86
C608676,10108,SEASONAL ITEM 108,-14,2024-05-31 10:00:00,32.43,103498,United Kingdom,-454.02
C608676,10078,GIFTS ITEM 78,-2,2024-05-31 10:00:00,48.18,103498,United Kingdom,-96.36
C608676,10037,SEASONAL ITEM 37,-1,2024-05-31 10:00:00,40.36,103498,United Kingdom,-40.36
C588890,10074,TOYS ITEM 74,-13,2024-05-31 12:00:00,70.91,102845,United Kingdom,-921.8299999999999
C588890,10069,GIFTS ITEM 69,-2,2024-05-31 12:00:00,27.5,102845,United Kingdom,-55.0
C588890,10077,BAGS ITEM 77,-8,2024-05-31 12:00:00,53.81,102845,United Kingdom,-430.48
C588890,10007,KITCHENWARE ITEM 7,-9,2024-05-31 12:00:00,5.76,102845,United Kingdom,-51.839999999999996
C539634,10105,HOME DECOR ITEM 105,-7,2024-05-31 14:00:00,31.56,101267,United Kingdom,-220.92
C539634,10082,LIGHTING ITEM 82,-2,2024-05-31 14:00:00,26.42,101267,United Kingdom,-52.84
C539634,10064,LIGHTING ITEM 64,-2,2024-05-31 14:00:00,42.93,101267,United Kingdom,-85.86
C527106,10051,SEASONAL ITEM 51,-14,2024-05-31 14:00:00,92.03,100892,United Kingdom,-1288.42
C527106,10080,SEASONAL ITEM 80,-14,2024-05-31 14:00:00,42.73,100892,United Kingdom,-598.2199999999999
C527106,10116,SEASONAL ITEM 116,-4,2024-05-31 14:00:00,88.87,100892,United Kingdom,-355.48
C605218,10000,LIGHTING ITEM 0,-14,2024-05-31 18:00:00,69.61,103385,United Kingdom,-974.54
C605218,10030,SEASONAL ITEM 30,-6,2024-05-31 18:00:00,3.75,103385,United Kingdom,-22.5
C605218,10069,GIFTS ITEM 69,-3,2024-05-31 18:00:00,27.5,103385,United Kingdom,-82.5
C554515,10063,KITCHENWARE ITEM 63,-5,2024-05-31 19:00:00,50.18,101743,United Kingdom,-250.9
C554515,10110,KITCHENWARE ITEM 110,-5,2024-05-31 19:00:00,28.61,101743,United Kingdom,-143.05
C554515,10049,HOME DECOR ITEM 49,-9,2024-05-31 19:00:00,55.99,101743,United Kingdom,-503.91
C530168,10099,BAGS ITEM 99,-1,2024-06-01 08:00:00,6.76,100974,United Kingdom,-6.76
C530168,10077,BAGS ITEM 77,-5,2024-06-01 08:00:00,53.81,100974,United Kingdom,-269.05
C530168,10039,LIGHTING ITEM 39,-5,2024-06-01 08:00:00,13.93,100974,United Kingdom,-69.65
C640030,10111,KITCHENWARE ITEM 111,-14,2024-06-01 10:00:00,40.83,104469,United Kingdom,-571.62
C640030,10003,LIGHTING ITEM 3,-6,2024-06-01 10:00:00,14.14,104469,United Kingdom,-84.84
C640030,10024,GIFTS ITEM 24,-5,2024-06-01 10:00:00,80.63,104469,United Kingdom,-403.15
C514449,10099,BAGS ITEM 99,-10,2024-06-01 13:00:00,6.76,100458,United Kingdom,-67.6
C514449,10032,SEASONAL ITEM 32,-11,2024-06-01 13:00:00,28.31,100458,United Kingdom,-311.40999999999997
C514449,10093,HOME DECOR ITEM 93,-2,2024-06-01 13:00:00,80.77,100458,United Kingdom,-161.54
C514449,10079,KITCHENWARE ITEM 79,-5,2024-06-01 13:00:00,64.98,100458,United Kingdom,-324.90000000000003
C514449,10098,SEASONAL ITEM 98,-9,2024-06-01 13:00:00,22.32,100458,United Kingdom,-200.88
C609178,10099,BAGS ITEM 99,-1,2024-06-01 14:00:00,6.76,103509,United Kingdom,-6.76
C609178,10114,TOYS ITEM 114,-3,2024-06-01 14:00:00,7.43,103509,United Kingdom,-22.29
C523339,10016,KITCHENWARE ITEM 16,-1,2024-06-01 15:00:00,50.53,100768,France,-50.53
C541233,10077,BAGS ITEM 77,-10,2024-06-01 19:00:00,53.81,101316,United Kingdom,-538.1
C541233,10003,LIGHTING ITEM 3,-6,2024-06-01 19:00:00,14.14,101316,United Kingdom,-84.84
C541233,10018,HOME DECOR ITEM 18,-1,2024-06-01 19:00:00,66.59,101316,United Kingdom,-66.59
C580566,10074,TOYS ITEM 74,-9,2024-06-02 11:00:00,70.91,102586,United Kingdom,-638.1899999999999
C580566,10052,LIGHTING ITEM 52,-14,2024-06-02 11:00:00,17.95,102586,United Kingdom,-251.29999999999998
C530481,10087,BAGS ITEM 87,-7,2024-06-02 12:00:00,30.72,100985,United Kingdom,-215.04
C530481,10027,TOYS ITEM 27,-3,2024-06-02 12:00:00,45.04,100985,United Kingdom,-135.12
C561179,10047,HOME DECOR ITEM 47,-13,2024-06-02 16:00:00,65.32,101963,United Kingdom,-849.1599999999999
C524824,10063,KITCHENWARE ITEM 63,-13,2024-06-02 19:00:00,50.18,100813,Switzerland,-652.34
C542969,10050,KITCHENWARE ITEM 50,-5,2024-06-03 08:00:00,57.04,101375,United Kingdom,-285.2
C542969,10115,TOYS ITEM 115,-2,2024-06-03 08:00:00,50.16,101375,United Kingdom,-100.32
C626533,10030,SEASONAL ITEM 30,-8,2024-06-03 09:00:00,3.75,104065,United Kingdom,-30.0
C626533,10107,TOYS ITEM 107,-11,2024-06-03 09:00:00,58.69,104065,United Kingdom,-645.5899999999999
C626533,10063,KITCHENWARE ITEM 63,-7,2024-06-03 09:00:00,50.18,104065,United Kingdom,-351.26
C626533,10029,SEASONAL ITEM 29,-4,2024-06-03 09:00:00,0.0,104065,United Kingdom,-0.0
C501637,10092,TOYS ITEM 92,-4,2024-06-03 11:00:00,55.51,100047,Netherlands,-222.04
C652456,10029,SEASONAL ITEM 29,-5,2024-06-03 15:00:00,13.81,104845,United Kingdom,-69.05
C652456,10112,TOYS ITEM 112,-3,2024-06-03 15:00:00,68.05,104845,United Kingdom,-204.14999999999998
C652456,10021,STATIONERY ITEM 21,-9,2024-06-03 15:00:00,89.85,104845,United Kingdom,-808.65
C625612,10011,BAGS ITEM 11,-3,2024-06-03 16:00:00,28.01,104030,United Kingdom,-84.03
C506493,10074,TOYS ITEM 74,-14,2024-06-03 16:00:00,70.91,100209,United Kingdom,-992.74
C506493,10076,SEASONAL ITEM 76,-1,2024-06-03 16:00:00,56.44,100209,United Kingdom,-56.44
C625612,10014,TOYS ITEM 14,-9,2024-06-03 16:00:00,9.02,104030,United Kingdom,-81.17999999999999
C625612,10026,LIGHTING ITEM 26,-1,2024-06-03 16:00:00,61.25,104030,United Kingdom,-61.25
C506493,10098,SEASONAL ITEM 98,-7,2024-06-03 16:00:00,22.32,100209,United Kingdom,-156.24
C625612,10038,STATIONERY ITEM 38,-6,2024-06-03 16:00:00,2.58,104030,United Kingdom,-15.48
C553048,10031,SEASONAL ITEM 31,-10,2024-06-03 16:00:00,64.62,101698,United Kingdom,-646.2
C553048,10096,GIFTS ITEM 96,-11,2024-06-03 16:00:00,19.98,101698,United Kingdom,-219.78
C553048,10107,TOYS ITEM 107,-1,2024-06-03 16:00:00,58.69,101698,United Kingdom,-58.69
C585417,10043,KITCHENWARE ITEM 43,-8,2024-06-03 19:00:00,50.56,102731,Netherlands,-404.48
C585417,10063,KITCHENWARE ITEM 63,-5,2024-06-03 19:00:00,50.18,102731,Netherlands,-250.9
C585417,10033,LIGHTING ITEM 33,-10,2024-06-03 19:00:00,52.34,102731,Netherlands,-523.4000000000001
C585417,10029,SEASONAL ITEM 29,-11,2024-06-03 19:00:00,13.81,102731,Netherlands,-151.91
C508620,10008,HOME DECOR ITEM 8,-6,2024-06-03 19:00:00,66.99,100282,Germany,-401.93999999999994
C508620,10046,HOME DECOR ITEM 46,-2,2024-06-03 19:00:00,57.74,100282,Germany,-115.48
C508620,10089,GIFTS ITEM 89,-2,2024-06-03 19:00:00,103.36,100282,Germany,-206.72
C654379,10021,STATIONERY ITEM 21,-13,2024-06-04 08:00:00,89.85,104906,Ireland,-1168.05
C654379,10060,STATIONERY ITEM 60,-5,2024-06-04 08:00:00,2.06,104906,Ireland,-10.3
C654379,10005,BAGS ITEM 5,-3,2024-06-04 08:00:00,13.74,104906,Ireland,-41.22
C654379,10042,BAGS ITEM 42,-10,2024-06-04 08:00:00,39.61,104906,Ireland,-396.1
C558929,10094,KITCHENWARE ITEM 94,-11,2024-06-04 09:00:00,49.17,101891,Sweden,-540.87
C531514,10105,HOME DECOR ITEM 105,-5,2024-06-04 10:00:00,31.56,101009,United Kingdom,-157.79999999999998
C577111,10062,TOYS ITEM 62,-13,2024-06-04 10:00:00,66.06,102471,United Kingdom,-858.78
C531514,10069,GIFTS ITEM 69,-5,2024-06-04 10:00:00,27.5,101009,United Kingdom,-137.5
C577111,10017,BAGS ITEM 17,-14,2024-06-04 10:00:00,66.17,102471,United Kingdom,-926.38
C577111,10096,GIFTS ITEM 96,-10,2024-06-04 10:00:00,19.98,102471,United Kingdom,-199.8
C577111,10006,BAGS ITEM 6,-12,2024-06-04 10:00:00,22.16,102471,United Kingdom,-265.92
C525688,10036,GIFTS ITEM 36,-2,2024-06-04 11:00:00,4.15,100845,Sweden,-8.3
C590771,10108,SEASONAL ITEM 108,-4,2024-06-04 12:00:00,32.43,102906,Ireland,-129.72
C590771,10062,TOYS ITEM 62,-3,2024-06-04 12:00:00,66.06,102906,Ireland,-198.18
C590771,10016,KITCHENWARE ITEM 16,-12,2024-06-04 12:00:00,50.53,102906,Ireland,-606.36
C654067,10044,BAGS ITEM 44,-2,2024-06-04 13:00:00,81.71,104896,Ireland,-163.42
C654067,10036,GIFTS ITEM 36,-14,2024-06-04 13:00:00,4.15,104896,Ireland,-58.10000000000001
C654067,10004,SEASONAL ITEM 4,-2,2024-06-04 13:00:00,51.1,104896,Ireland,-102.2
C587248,10012,LIGHTING ITEM 12,-5,2024-06-04 16:00:00,47.86,102789,Germany,-239.3
C569509,10028,TOYS ITEM 28,-7,2024-06-04 17:00:00,46.04,102224,United Kingdom,-322.28
C569785,10104,HOME DECOR ITEM 104,-10,2024-06-04 19:00:00,63.01,102236,United Kingdom,-630.1
C569785,10045,SEASONAL ITEM 45,-5,2024-06-04 19:00:00,20.64,102236,United Kingdom,-103.2
C569785,10055,LIGHTING ITEM 55,-14,2024-06-04 19:00:00,40.68,102236,United Kingdom,-569.52
C569785,10086,LIGHTING ITEM 86,-1,2024-06-04 19:00:00,9.12,102236,United Kingdom,-9.12
C569785,10030,SEASONAL ITEM 30,-2,2024-06-04 19:00:00,3.75,102236,United Kingdom,-7.5
C515572,10055,LIGHTING ITEM 55,-5,2024-06-05 14:00:00,40.68,100496,Germany,-203.4
C515572,10003,LIGHTING ITEM 3,-1,2024-06-05 14:00:00,14.14,100496,Germany,-14.14
C515572,10093,HOME DECOR ITEM 93,-5,2024-06-05 14:00:00,80.77,100496,Germany,-403.84999999999997
C609084,10074,TOYS ITEM 74,-10,2024-06-05 16:00:00,70.91,103508,United Kingdom,-709.0999999999999
C609084,10098,SEASONAL ITEM 98,-1,2024-06-05 16:00:00,22.32,103508,United Kingdom,-22.32
C609084,10061,TOYS ITEM 61,-7,2024-06-05 16:00:00,43.8,103508,United Kingdom,-306.59999999999997
C604214,10088,GIFTS ITEM 88,-10,2024-06-06 08:00:00,38.28,103360,United Kingdom,-382.8
C508313,10115,TOYS ITEM 115,-5,2024-06-06 09:00:00,50.16,100271,Ireland,-250.79999999999998
C508313,10075,HOME DECOR ITEM 75,-14,2024-06-06 09:00:00,37.52,100271,Ireland,-525.2800000000001
C508313,10021,STATIONERY ITEM 21,-5,2024-06-06 09:00:00,89.85,100271,Ireland,-449.25
C508313,10001,GIFTS ITEM 1,-2,2024-06-06 09:00:00,68.45,100271,Ireland,-136.9
C508313,10015,BAGS ITEM 15,-13,2024-06-06 09:00:00,83.09,100271,Ireland,-1080.17
C643525,10085,SEASONAL ITEM 85,-11,2024-06-06 11:00:00,53.14,104572,Switzerland,-584.54
C643525,10064,LIGHTING ITEM 64,-12,2024-06-06 11:00:00,42.93,104572,Switzerland,-515.16
C543025,10071,KITCHENWARE ITEM 71,-5,2024-06-06 15:00:00,51.33,101376,United Kingdom,-256.65
C527542,10116,SEASONAL ITEM 116,-7,2024-06-06 17:00:00,88.87,100904,Switzerland,-622.09
C527542,10113,BAGS ITEM 113,-8,2024-06-06 17:00:00,18.59,100904,Switzerland,-148.72
C527542,10016,KITCHENWARE ITEM 16,-14,2024-06-06 17:00:00,50.53,100904,Switzerland,-707.4200000000001
C527542,10086,LIGHTING ITEM 86,-8,2024-06-06 17:00:00,9.12,100904,Switzerland,-72.96
C537645,10118,TOYS ITEM 118,-1,2024-06-06 18:00:00,76.88,101199,United Kingdom,-76.88
C532486,10115,TOYS ITEM 115,-14,2024-06-07 09:00:00,50.16,101041,United Kingdom,-702.24
C532486,10113,BAGS ITEM 113,-7,2024-06-07 09:00:00,18.59,101041,United Kingdom,-130.13
C531066,10048,TOYS ITEM 48,-14,2024-06-07 13:00:00,39.27,100997,United Kingdom,-549.7800000000001
C655127,10008,HOME DECOR ITEM 8,-6,2024-06-07 13:00:00,66.99,104926,United Kingdom,-401.93999999999994
C561536,10051,SEASONAL ITEM 51,-9,2024-06-07 13:00:00,92.03,101972,Sweden,-828.27
C655127,10037,SEASONAL ITEM 37,-14,2024-06-07 13:00:00,40.36,104926,United Kingdom,-565.04
C655127,10110,KITCHENWARE ITEM 110,-7,2024-06-07 13:00:00,28.61,104926,United Kingdom,-200.26999999999998
C655127,10033,LIGHTING ITEM 33,-14,2024-06-07 13:00:00,52.34,104926,United Kingdom,-732.76
C531066,10066,HOME DECOR ITEM 66,-7,2024-06-07 13:00:00,12.74,100997,United Kingdom,-89.18
C561536,10050,KITCHENWARE ITEM 50,-14,2024-06-07 13:00:00,57.04,101972,Sweden,-798.56
C531066,10027,TOYS ITEM 27,-11,2024-06-07 13:00:00,45.04,100997,United Kingdom,-495.44
C531066,10023,STATIONERY ITEM 23,-9,2024-06-07 13:00:00,12.4,100997,United Kingdom,-111.60000000000001
C592932,10071,KITCHENWARE ITEM 71,-5,2024-06-07 15:00:00,51.33,102984,Germany,-256.65
C592932,10019,TOYS ITEM 19,-8,2024-06-07 15:00:00,13.85,102984,Germany,-110.8
C592932,10063,KITCHENWARE ITEM 63,-12,2024-06-07 15:00:00,50.18,102984,Germany,-602.16
C531094,10112,TOYS ITEM 112,-3,2024-06-07 16:00:00,68.05,100998,United Kingdom,-204.14999999999998
C531094,10095,SEASONAL ITEM 95,-4,2024-06-07 16:00:00,97.53,100998,United Kingdom,-390.12
C519414,10021,STATIONERY ITEM 21,-4,2024-06-07 18:00:00,89.85,100623,United Kingdom,-359.4
C519414,10081,STATIONERY ITEM 81,-5,2024-06-07 18:00:00,60.88,100623,United Kingdom,-304.40000000000003
C519414,10019,TOYS ITEM 19,-14,2024-06-07 18:00:00,13.85,100623,United Kingdom,-193.9
C520241,10115,TOYS ITEM 115,-4,2024-06-08 08:00:00,50.16,100650,Australia,-200.64
C655940,10081,STATIONERY ITEM 81,-2,2024-06-08 08:00:00,60.88,104949,United Kingdom,-121.76
C655940,10033,LIGHTING ITEM 33,-3,2024-06-08 08:00:00,52.34,104949,United Kingdom,-157.02
C584957,10047,HOME DECOR ITEM 47,-7,2024-06-08 13:00:00,65.32,102718,Netherlands,-457.23999999999995
C584957,10058,TOYS ITEM 58,-11,2024-06-08 13:00:00,38.5,102718,Netherlands,-423.5
C584957,10034,BAGS ITEM 34,-14,2024-06-08 13:00:00,35.13,102718,Netherlands,-491.82000000000005
C653864,10030,SEASONAL ITEM 30,-8,2024-06-08 15:00:00,3.75,104889,Portugal,-30.0
C653864,10052,LIGHTING ITEM 52,-2,2024-06-08 15:00:00,17.95,104889,Portugal,-35.9
C653864,10029,SEASONAL ITEM 29,-2,2024-06-08 15:00:00,13.81,104889,Portugal,-27.62
C653864,10027,TOYS ITEM 27,-7,2024-06-08 15:00:00,45.04,104889,Portugal,-315.28
C653864,10018,HOME DECOR ITEM 18,-3,2024-06-08 15:00:00,66.59,104889,Portugal,-199.77
C549651,10063,KITCHENWARE ITEM 63,-2,2024-06-08 16:00:00,50.18,101589,Germany,-100.36
C549651,10014,TOYS ITEM 14,-12,2024-06-08 16:00:00,9.02,101589,Germany,-108.24
C549651,10100,GIFTS ITEM 100,-13,2024-06-08 16:00:00,21.8,101589,Germany,-283.40000000000003
C549651,10008,HOME DECOR ITEM 8,-7,2024-06-08 16:00:00,66.99,101589,Germany,-468.92999999999995
C565273,10055,LIGHTING ITEM 55,-10,2024-06-09 08:00:00,40.68,102089,Netherlands,-406.8
C565273,10105,HOME DECOR ITEM 105,-5,2024-06-09 08:00:00,31.56,102089,Netherlands,-157.79999999999998
C565273,10094,KITCHENWARE ITEM 94,-4,2024-06-09 08:00:00,49.17,102089,Netherlands,-196.68
C646475,10045,SEASONAL ITEM 45,-1,2024-06-09 14:00:00,20.64,104658,United Kingdom,-20.64
C646475,10030,SEASONAL ITEM 30,-14,2024-06-09 14:00:00,3.75,104658,United Kingdom,-52.5
C646475,10077,BAGS ITEM 77,-14,2024-06-09 14:00:00,53.81,104658,United Kingdom,-753.34
C646475,10080,SEASONAL ITEM 80,-10,2024-06-09 14:00:00,42.73,104658,United Kingdom,-427.29999999999995
C567189,10055,LIGHTING ITEM 55,-2,2024-06-09 16:00:00,40.68,102148,United Kingdom,-81.36
C567189,10001,GIFTS ITEM 1,-7,2024-06-09 16:00:00,68.45,102148,United Kingdom,-479.15000000000003
C567189,10017,BAGS ITEM 17,-13,2024-06-09 16:00:00,66.17,102148,United Kingdom,-860.21
C567528,10086,LIGHTING ITEM 86,-13,2024-06-09 17:00:00,9.12,102155,United Kingdom,-118.55999999999999
C596564,10069,GIFTS ITEM 69,-14,2024-06-09 17:00:00,27.5,103103,Australia,-385.0
C596564,10054,BAGS ITEM 54,-5,2024-06-09 17:00:00,1.1,103103,Australia,-5.5
C596564,10033,LIGHTING ITEM 33,-7,2024-06-09 17:00:00,52.34,103103,Australia,-366.38
C567482,10003,LIGHTING ITEM 3,-5,2024-06-09 17:00:00,14.14,102154,Australia,-70.7
C567482,10027,TOYS ITEM 27,-2,2024-06-09 17:00:00,45.04,102154,Australia,-90.08
C567482,10087,BAGS ITEM 87,-14,2024-06-09 17:00:00,30.72,102154,Australia,-430.08
C567482,10044,BAGS ITEM 44,-13,2024-06-09 17:00:00,81.71,102154,Australia,-1062.23
C596564,10090,HOME DECOR ITEM 90,-14,2024-06-09 17:00:00,24.5,103103,Australia,-343.0
C533848,10119,SEASONAL ITEM 119,-10,2024-06-09 18:00:00,9.8,101095,United Kingdom,-98.0
C533848,10030,SEASONAL ITEM 30,-11,2024-06-09 18:00:00,3.75,101095,United Kingdom,-41.25
C533848,10087,BAGS ITEM 87,-3,2024-06-09 18:00:00,30.72,101095,United Kingdom,-92.16
C533848,10004,SEASONAL ITEM 4,-7,2024-06-09 18:00:00,51.1,101095,United Kingdom,-357.7
C627873,10012,LIGHTING ITEM 12,-1,2024-06-10 08:00:00,47.86,104106,United Kingdom,-47.86
C611492,10037,SEASONAL ITEM 37,-11,2024-06-10 10:00:00,40.36,103576,United Kingdom,-443.96
C611492,10119,SEASONAL ITEM 119,-6,2024-06-10 10:00:00,9.8,103576,United Kingdom,-58.800000000000004
C601149,10039,LIGHTING ITEM 39,-12,2024-06-10 11:00:00,13.93,103251,United Kingdom,-167.16
C601149,10097,SEASONAL ITEM 97,-4,2024-06-10 11:00:00,41.17,103251,United Kingdom,-164.68
C623948,10030,SEASONAL ITEM 30,-13,2024-06-10 14:00:00,3.75,103964,Netherlands,-48.75
C623948,10059,SEASONAL ITEM 59,-11,2024-06-10 14:00:00,95.03,103964,Netherlands,-1045.33
C623948,10073,STATIONERY ITEM 73,-8,2024-06-10 14:00:00,19.32,103964,Netherlands,-154.56
C556321,10088,GIFTS ITEM 88,-7,2024-06-10 15:00:00,38.28,101802,Portugal,-267.96000000000004
C556321,10054,BAGS ITEM 54,0,2024-06-10 15:00:00,1.1,101802,Portugal,0.0
C556321,10060,STATIONERY ITEM 60,-3,2024-06-10 15:00:00,2.06,101802,Portugal,-6.18
C510105,10057,GIFTS ITEM 57,-6,2024-06-10 16:00:00,9.82,100323,Spain,-58.92
C510105,10048,TOYS ITEM 48,-1,2024-06-10 16:00:00,39.27,100323,Spain,-39.27
C510105,10019,TOYS ITEM 19,-6,2024-06-10 16:00:00,13.85,100323,Spain,-83.1
C510105,10115,TOYS ITEM 115,-8,2024-06-10 16:00:00,50.16,100323,Spain,-401.28
C604745,10008,HOME DECOR ITEM 8,-5,2024-06-10 19:00:00,66.99,103371,United Kingdom,-334.95
C604745,10000,LIGHTING ITEM 0,-11,2024-06-10 19:00:00,69.61,103371,United Kingdom,-765.71
C569274,10084,KITCHENWARE ITEM 84,-8,2024-06-11 09:00:00,25.51,102216,United Kingdom,-204.08
C569274,10028,TOYS ITEM 28,-5,2024-06-11 09:00:00,46.04,102216,United Kingdom,-230.2
C546445,10074,TOYS ITEM 74,-10,2024-06-11 09:00:00,70.91,101492,Germany,-709.0999999999999
C546445,10101,STATIONERY ITEM 101,-3,2024-06-11 09:00:00,70.76,101492,Germany,-212.28000000000003
C520585,10073,STATIONERY ITEM 73,-5,2024-06-11 10:00:00,19.32,100664,Australia,-96.6
C520585,10083,LIGHTING ITEM 83,-11,2024-06-11 10:00:00,53.72,100664,Australia,-590.92
C520585,10111,KITCHENWARE ITEM 111,-8,2024-06-11 10:00:00,40.83,100664,Australia,-326.64
C520585,10019,TOYS ITEM 19,-2,2024-06-11 10:00:00,13.85,100664,Australia,-27.7
C533002,10053,TOYS ITEM 53,-1,2024-06-11 11:00:00,105.31,101062,Ireland,-105.31
C533002,10100,GIFTS ITEM 100,-5,2024-06-11 11:00:00,21.8,101062,Ireland,-109.0
C533002,10105,HOME DECOR ITEM 105,-6,2024-06-11 11:00:00,31.56,101062,Ireland,-189.35999999999999
C533002,10032,SEASONAL ITEM 32,-3,2024-06-11 11:00:00,28.31,101062,Ireland,-84.92999999999999
